NOME,ANO_INGRESSO_2022,FASE_2022,NIVEL_IDEAL_2022,BOLSISTA_2022,PEDRA_2022,IAN_2022,DESTAQUE_IDA_2022,IDA_2022,DESTAQUE_IEG_2022,IEG_2022,IAA_2022,IPS_2022,IPP_2022,DESTAQUE_IPV_2022,IPV_2022,INDE_2022,PONTO_VIRADA_2022,QTD_AVAL_2022,INDICADO_BOLSA_2022,REC_AVA_UNIFICADO
ALUNO-430,2022,0.0,2,0,Ametista,5.0,0,6.333333333333334,1,8.34008097165992,8.000020000000001,7.5,5.3125,1,7.666665,7.049267860998651,0,2.0,0,Mantido na Fase atual
ALUNO-432,2020,1.0,2,0,Quartzo,5.0,0,3.75,0,7.222222222222223,6.91668,5.0,3.125,0,3.750005,4.948613444444445,0,2.0,0,Mantido na Fase atual
ALUNO-433,2022,2.0,2,0,Topázio,10.0,1,7.5,1,10.0,7.00002,7.5,6.25,1,8.444443333333334,8.263890666666667,1,3.0,0,Promovido de Fase
ALUNO-434,2022,3.0,4,0,Ametista,5.0,0,6.055555555555556,1,10.0,10.00002,6.875,8.125,1,8.38889,7.888891111111111,1,3.0,1,Mantido na Fase + Bolsa
ALUNO-436,2021,2.0,3,0,Ágata,5.0,0,4.75,0,5.64102564102564,9.000020000000001,7.5,6.25,0,7.166663333333332,6.286539794871795,0,3.0,0,Mantido na Fase atual
ALUNO-437,2018,1.0,2,0,Ametista,5.0,1,8.75,1,8.777777777777779,8.500020000000001,7.5,5.833333333333334,1,7.555556666666667,7.700002222222222,0,3.0,0,Promovido de Fase
ALUNO-438,2021,7.0,8,0,Quartzo,5.0,0,3.305555555555556,0,4.521078431372549,7.91667,7.5,7.96875,0,7.222219999999999,5.848312797385621,0,4.0,1,Promovido de Fase + Bolsa
ALUNO-441,2019,3.0,3,0,Ágata,10.0,0,6.344444444444445,0,5.765262340634195,8.75001,5.625,7.34375,0,6.04166,6.802149357015729,0,4.0,1,Promovido de Fase
ALUNO-444,2021,2.0,3,0,Ametista,5.0,0,5.933333333333334,1,9.342251950947604,8.000020000000001,7.5,6.458333333333334,1,7.66667,7.284286390189521,0,3.0,0,Mantido na Fase atual
ALUNO-446,2022,0.0,2,0,Ametista,5.0,1,7.833333333333334,1,9.568151147098517,8.000020000000001,7.5,5.625,1,7.916665,7.676131896086369,0,2.0,0,Mantido na Fase atual
ALUNO-447,2019,1.0,3,0,Ametista,5.0,0,7.416666666666666,1,8.897630147630148,8.500020000000001,5.625,6.041666666666667,1,7.611113333333334,7.301750696192697,0,3.0,0,Promovido de Fase
ALUNO-448,2019,2.0,3,0,Ametista,5.0,0,5.583333333333333,1,9.14141414141414,9.000020000000001,7.5,6.875,1,8.500003333333334,7.482452161616162,1,3.0,1,Promovido de Fase
ALUNO-449,2019,2.0,2,0,Ametista,10.0,0,6.166666666666666,1,8.271604938271604,8.000020000000001,7.5,6.458333333333334,1,8.055556666666666,7.694600987654322,0,3.0,0,Mantido na Fase atual
ALUNO-450,2019,5.0,7,0,Quartzo,5.0,0,1.166666666666667,0,1.950757575757576,7.91667,7.5,5.0,0,5.833336666666667,4.331819181818182,0,4.0,0,Mantido na Fase atual
ALUNO-452,2021,1.0,2,0,Ágata,5.0,0,6.916666666666667,1,8.705128205128204,6.91668,5.625,6.25,1,7.5,7.003526974358975,0,3.0,0,Mantido na Fase atual
ALUNO-454,2022,5.0,7,0,Ametista,5.0,1,7.755555555555556,1,7.532623626373626,8.33334,7.5,7.65625,1,8.666673333333332,7.639929503052503,1,4.0,1,Promovido de Fase + Bolsa
ALUNO-455,2019,2.0,2,0,Topázio,10.0,1,8.083333333333332,1,9.555555555555555,9.000020000000001,7.5,6.666666666666666,1,7.777783333333335,8.400003111111111,0,3.0,0,Promovido de Fase
ALUNO-456,2022,1.0,2,0,Ametista,5.0,1,7.75,1,9.30959595959596,8.500020000000001,7.5,6.875,1,8.333336666666668,7.866088525252525,0,3.0,1,Mantido na Fase + Bolsa
ALUNO-461,2022,1.0,2,0,Ametista,5.0,0,7.416666666666666,1,9.0,9.000020000000001,7.5,6.5625,1,8.83334,7.856253333333334,1,2.0,1,Promovido de Fase
ALUNO-463,2017,5.0,4,1,Ametista,10.0,0,6.0,1,9.23892773892774,9.16668,5.0,7.1875,0,7.4583325,7.674870047785548,0,4.0,0,Promovido de Fase + Bolsa
ALUNO-465,2021,1.0,2,0,Ametista,5.0,1,8.0,1,8.992200328407225,8.000020000000001,7.5,6.5625,1,8.750005,7.854693065681446,1,2.0,0,Promovido de Fase
ALUNO-469,2016,4.0,4,1,Ametista,10.0,0,5.355555555555555,1,8.23038073038073,8.33334,5.625,8.125,1,7.875,7.500521257187258,0,4.0,0,Promovido de Fase
ALUNO-470,2022,1.0,2,0,Ametista,5.0,1,7.5,1,9.251724137931037,8.500020000000001,6.875,5.9375,1,8.416665,7.664929827586207,1,2.0,0,Mantido na Fase atual
ALUNO-471,2022,1.0,2,0,Ametista,5.0,0,6.75,1,8.826364329796824,9.000020000000001,7.5,5.625,0,6.08333,7.044440865959365,0,2.0,0,Mantido na Fase atual
ALUNO-474,2019,2.0,3,0,Ágata,5.0,0,3.666666666666667,1,8.694463431305536,9.000020000000001,7.5,6.25,0,6.94445,6.636118019594441,0,3.0,0,Promovido de Fase
ALUNO-475,2022,3.0,4,0,Quartzo,5.0,0,3.166666666666667,0,6.207341269841269,0.0,5.0,6.40625,0,3.75,4.265426587301587,0,4.0,0,Mantido na Fase atual
ALUNO-477,2019,2.0,4,0,Ágata,5.0,0,5.083333333333334,0,6.774410774410775,10.00002,5.0,6.458333333333334,0,6.611106666666666,6.339605488215488,0,3.0,0,Mantido na Fase atual
ALUNO-479,2022,6.0,7,0,Quartzo,5.0,0,3.733333333333333,0,3.972415052977713,0.0,8.75,5.46875,1,7.611116666666667,4.985248010595543,0,4.0,1,Alocado em Fase anterior
ALUNO-480,2022,0.0,0,0,Ágata,10.0,0,5.0,0,5.901515151515152,8.000020000000001,8.125,4.375,0,5.499995,6.330304030303031,0,2.0,0,Mantido na Fase atual
ALUNO-481,2022,0.0,2,0,Ametista,5.0,1,7.833333333333334,1,8.865384615384615,9.000020000000001,7.5,5.3125,0,7.41666,7.50432758974359,0,2.0,0,Mantido na Fase atual
ALUNO-482,2016,3.0,4,1,Topázio,5.0,1,7.666666666666667,1,10.0,10.00002,7.5,8.59375,1,9.125005000000002,8.467711333333334,1,4.0,0,Promovido de Fase + Bolsa
ALUNO-483,2018,3.0,3,1,Topázio,10.0,1,8.166666666666666,1,9.666666666666666,9.58335,5.625,8.4375,1,8.70834,8.672919666666665,1,4.0,0,Promovido de Fase
ALUNO-486,2019,3.0,4,0,Quartzo,5.0,0,6.0,0,4.775329529805234,0.0,5.625,5.3125,0,3.7500075,4.498817405961047,0,4.0,0,Promovido de Fase
ALUNO-489,2022,1.0,2,0,Ametista,5.0,1,7.75,1,9.166666666666666,8.000020000000001,7.5,5.833333333333334,0,7.333333333333333,7.483335333333333,0,3.0,0,Mantido na Fase atual
ALUNO-490,2016,4.0,7,1,Ágata,2.5,0,6.722222222222222,1,8.243464052287582,7.91667,5.625,7.65625,0,7.416665,6.846262254901961,0,4.0,0,Promovido de Fase + Bolsa
ALUNO-491,2022,2.0,3,0,Ametista,5.0,0,5.5,1,9.444444444444445,9.50002,7.5,6.25,0,6.833329999999998,7.180556888888889,0,3.0,0,Mantido na Fase atual
ALUNO-493,2022,1.0,2,0,Ágata,5.0,0,5.75,1,8.672013366750209,6.91668,7.5,5.0,0,5.24999,6.376068673350042,0,2.0,0,Mantido na Fase atual
ALUNO-496,2018,5.0,3,1,Ametista,10.0,0,6.155555555555555,1,8.87797619047619,9.58335,7.5,6.458333333333334,1,7.5,7.860874682539682,0,3.0,0,Mantido na Fase atual
ALUNO-497,2021,3.0,3,0,Ametista,10.0,0,6.777777777777779,0,5.602272727272728,8.75001,7.5,7.5,0,5.944440000000002,7.039899101010102,0,3.0,0,Mantido na Fase atual
ALUNO-498,2021,3.0,3,0,Quartzo,10.0,0,2.555555555555556,0,4.255681818181818,9.58335,7.5,6.25,0,4.8749975,5.670581974747474,0,4.0,0,Promovido de Fase
ALUNO-499,2017,2.0,3,1,Ametista,5.0,1,7.5,1,8.977072310405644,9.50002,8.125,6.25,1,8.500003333333334,7.882917128747796,1,3.0,0,Promovido de Fase
ALUNO-501,2022,1.0,3,0,Ametista,5.0,0,7.083333333333334,1,9.269841269841269,8.000020000000001,7.5,6.041666666666667,0,7.055556666666667,7.335914920634921,0,3.0,0,Promovido de Fase
ALUNO-502,2018,4.0,5,0,Ametista,5.0,0,4.411111111111111,1,8.33137408568443,10.00002,9.375,8.125,1,7.7916625,7.356831539359108,0,4.0,1,Promovido de Fase
ALUNO-503,2020,1.0,2,0,Ametista,5.0,1,8.166666666666666,1,10.0,8.500020000000001,7.5,6.041666666666667,0,7.444443333333333,7.826390666666667,0,3.0,0,Mantido na Fase atual
ALUNO-504,2022,5.0,7,0,Ágata,5.0,0,7.0,0,7.041396103896105,9.16668,7.5,4.583333333333333,0,6.4583375,6.724948054112554,0,3.0,0,Alocado em Fase anterior
ALUNO-505,2022,4.0,4,0,Ametista,10.0,0,5.333333333333333,1,7.93767507002801,9.16668,10.0,7.8125,1,7.7083325,7.893786180672269,0,4.0,1,Promovido de Fase
ALUNO-507,2016,4.0,5,0,Ágata,5.0,0,5.577777777777778,1,7.961309523809524,9.58335,5.625,7.34375,0,6.3749925,6.738025960317461,0,4.0,1,Promovido de Fase
ALUNO-508,2022,0.0,1,0,Ametista,5.0,1,7.916666666666666,1,9.70961887477314,8.500020000000001,7.5,5.625,1,7.916665,7.771092108287961,0,2.0,0,Mantido na Fase atual
ALUNO-510,2022,0.0,1,0,Ametista,5.0,1,7.5,1,8.993265993265993,8.916680000000001,6.875,5.3125,1,8.41667,7.592405198653199,1,2.0,0,Promovido de Fase
ALUNO-513,2020,1.0,2,0,Topázio,5.0,1,8.5,1,9.2330779054917,10.00002,7.5,6.5625,1,8.83334,8.219535581098341,1,2.0,1,Promovido de Fase
ALUNO-514,2022,5.0,6,0,Ágata,5.0,0,4.75,0,6.915584415584416,7.91667,7.5,4.583333333333333,0,6.1250025,6.058117716450217,0,3.0,0,Mantido na Fase atual
ALUNO-516,2022,0.0,1,0,Ametista,5.0,0,6.916666666666666,0,7.13412070481214,9.50002,7.5,5.625,1,7.833335,7.139326474295761,0,2.0,0,Mantido na Fase atual
ALUNO-519,2022,0.0,0,0,Topázio,10.0,1,8.9,1,8.663153271848923,8.500020000000001,7.5,5.625,1,8.25,8.325132654369785,0,2.0,0,Mantido na Fase atual
ALUNO-520,2018,4.0,3,1,Topázio,10.0,1,7.744444444444444,1,10.0,7.5,6.25,7.34375,1,8.29167,8.31659788888889,0,4.0,0,Promovido de Fase + Bolsa
ALUNO-521,2018,2.0,3,0,Ágata,5.0,0,6.666666666666666,0,7.375612892854272,8.500020000000001,6.25,6.666666666666666,1,7.5,6.950124578570855,0,3.0,0,Mantido na Fase atual
ALUNO-522,2018,2.0,3,0,Quartzo,5.0,0,4.466666666666667,0,4.280096793708409,8.500020000000001,7.5,5.416666666666667,0,7.333330000000001,5.857687358741682,0,3.0,0,Promovido de Fase
ALUNO-524,2020,1.0,2,0,Topázio,5.0,1,8.166666666666668,1,9.86111111111111,9.50002,7.5,6.666666666666666,1,8.944446666666666,8.261113555555557,1,3.0,1,Mantido na Fase atual
ALUNO-525,2022,7.0,8,0,Topázio,5.0,1,7.75,1,10.0,8.75001,7.5,7.34375,1,8.291667499999999,8.0677095,0,4.0,1,Mantido na Fase atual
ALUNO-527,2017,7.0,8,1,Ágata,5.0,1,7.633333333333333,1,8.400490196078431,0.0,7.5,8.28125,1,7.666670000000002,6.818223705882353,0,4.0,0,Promovido de Fase + Bolsa
ALUNO-528,2022,3.0,4,0,Quartzo,5.0,0,5.0,0,5.340909090909091,8.33334,7.5,6.25,0,5.708325,5.918180818181819,0,4.0,0,Mantido na Fase atual
ALUNO-529,2021,1.0,3,0,Ametista,5.0,1,9.5,1,7.601410934744268,9.50002,7.5,6.25,1,7.55556,7.756396186948853,0,3.0,1,Promovido de Fase
ALUNO-532,2022,0.0,2,0,Ágata,5.0,0,4.583333333333334,0,6.960784313725491,9.000020000000001,7.5,5.0,0,6.91666,6.342157529411765,0,2.0,0,Mantido na Fase atual
ALUNO-536,2021,2.0,3,0,Ágata,5.0,0,4.333333333333333,1,9.64673913043478,6.91668,7.5,5.625,0,6.722223333333333,6.64462715942029,0,3.0,0,Mantido na Fase atual
ALUNO-537,2021,0.0,2,0,Ágata,5.0,0,5.05,0,7.361759518622263,7.50002,5.0,5.0,0,6.833325,6.099018903724453,0,2.0,0,Mantido na Fase atual
ALUNO-539,2022,0.0,1,0,Ágata,5.0,0,6.5,1,7.895719691385326,10.00002,5.625,4.6875,0,6.99999,6.810393938277065,0,2.0,0,Mantido na Fase atual
ALUNO-541,2019,5.0,5,1,Ágata,10.0,0,4.777777777777778,1,7.945767195767196,8.33334,5.625,5.625,0,6.08333,6.719708994708995,0,3.0,0,Mantido na Fase atual
ALUNO-543,2022,0.0,0,0,Topázio,10.0,1,8.066666666666666,1,8.54852876592007,9.50002,7.5,5.625,1,7.75,8.135541086517346,0,2.0,0,Mantido na Fase atual
ALUNO-544,2019,3.0,4,0,Ágata,5.0,0,5.833333333333333,0,6.916872529644269,8.33334,6.875,7.34375,0,6.111103333333335,6.527470839262188,0,3.0,0,Promovido de Fase
ALUNO-546,2018,7.0,8,0,Quartzo,5.0,0,1.588888888888889,0,4.63109243697479,7.08334,6.25,4.53125,0,6.277773333333335,4.786009931839403,0,4.0,0,Mantido na Fase atual
ALUNO-548,2021,1.0,1,0,Topázio,10.0,1,7.5,1,9.135432283858073,9.50002,7.5,6.458333333333334,1,8.166670000000002,8.306255790104949,0,3.0,0,Mantido na Fase atual
ALUNO-551,2022,0.0,0,0,Topázio,10.0,1,9.183333333333334,1,9.20314253647587,8.500020000000001,8.125,5.9375,1,8.583335,8.650214173961842,1,2.0,1,Mantido na Fase atual
ALUNO-553,2022,1.0,2,0,Ametista,5.0,0,5.25,1,10.0,8.000020000000001,7.5,5.833333333333334,0,7.055553333333332,7.094446,0,3.0,0,Mantido na Fase atual
ALUNO-554,2022,2.0,3,0,Ametista,5.0,1,8.75,1,8.717948717948719,9.000020000000001,7.5,6.458333333333334,1,7.777780000000001,7.844981076923077,0,3.0,0,Promovido de Fase
ALUNO-556,2022,3.0,5,0,Ágata,5.0,0,6.0,1,8.667027417027416,7.08334,5.0,7.65625,1,7.875,6.982364483405484,0,4.0,0,Promovido de Fase
ALUNO-557,2018,3.0,4,0,Quartzo,5.0,0,3.0,0,5.291071428571428,9.16668,7.5,6.875,0,5.833325,5.679047285714286,0,4.0,0,Mantido na Fase atual
ALUNO-558,2022,3.0,5,0,Quartzo,5.0,0,3.0,0,5.811844405594407,7.08334,6.25,7.03125,0,5.6249925,5.423826381118881,0,4.0,0,Mantido na Fase atual
ALUNO-560,2019,2.0,3,0,Quartzo,5.0,0,2.966666666666667,0,3.7,9.000020000000001,5.0,5.833333333333334,0,7.222223333333333,5.261113333333334,0,3.0,0,Mantido na Fase atual
ALUNO-561,2019,3.0,6,0,Quartzo,2.5,0,6.0,0,5.788982259570494,7.5,5.625,7.5,0,6.58333,5.986962451914099,0,4.0,0,Promovido de Fase
ALUNO-562,2019,3.0,2,1,Ametista,10.0,1,8.144444444444444,1,8.282051282051283,7.91667,7.5,7.1875,0,6.999995,7.945715145299146,0,4.0,0,Alocado em Fase anterior
ALUNO-563,2021,1.0,2,0,Ametista,5.0,0,5.833333333333333,1,9.047619047619047,8.500020000000001,7.5,5.625,0,7.0,7.038692476190477,0,3.0,0,Mantido na Fase atual
ALUNO-565,2021,1.0,2,0,Ametista,5.0,1,7.916666666666666,1,9.217813051146384,9.000020000000001,7.5,5.833333333333334,0,7.166666666666666,7.593564610229277,0,3.0,0,Mantido na Fase atual
ALUNO-566,2021,6.0,6,0,Ametista,10.0,1,7.533333333333334,0,6.441511387163561,8.75001,7.5,7.1875,0,7.333333333333333,7.605386610766046,0,4.0,0,Promovido de Fase
ALUNO-569,2020,1.0,2,0,Topázio,5.0,1,9.5,1,10.0,9.000020000000001,7.5,6.041666666666667,1,7.88889,8.231946666666667,0,3.0,1,Promovido de Fase
ALUNO-573,2022,0.0,2,0,Ametista,5.0,0,6.5,1,8.723227752639517,9.50002,7.5,5.625,1,8.5,7.507147550527904,1,2.0,0,Promovido de Fase
ALUNO-574,2019,7.0,8,0,Topázio,5.0,0,6.722222222222221,1,9.477941176470589,8.75001,7.5,8.4375,1,9.500003333333332,8.108784346405228,1,4.0,1,Mantido na Fase + Bolsa
ALUNO-575,2022,0.0,1,0,Ágata,5.0,0,6.166666666666666,1,7.98076923076923,9.50002,7.5,5.625,0,7.166655,7.02532017948718,0,2.0,0,Mantido na Fase atual
ALUNO-576,2022,0.0,0,0,Ágata,10.0,0,4.433333333333334,1,7.5,10.00002,7.5,5.3125,0,6.583325,6.984583666666667,0,2.0,0,Mantido na Fase atual
ALUNO-578,2021,0.0,1,0,Ametista,5.0,0,6.583333333333334,1,8.98848428260193,8.500020000000001,7.5,5.9375,1,8.16667,7.441449523187053,0,2.0,0,Promovido de Fase
ALUNO-579,2017,2.0,3,0,Ametista,5.0,1,8.083333333333332,1,8.354978354978355,9.000020000000001,6.25,6.458333333333334,1,8.000003333333334,7.558498337662337,0,3.0,0,Mantido na Fase atual
ALUNO-580,2022,1.0,2,0,Ametista,5.0,0,6.5,1,9.523809523809524,10.00002,7.5,6.25,1,7.555553333333333,7.590874571428571,0,3.0,0,Mantido na Fase atual
ALUNO-582,2022,1.0,2,0,Ametista,5.0,0,6.25,1,8.842592592592592,9.50002,7.5,6.25,0,7.166665,7.276853518518519,0,2.0,0,Mantido na Fase atual
ALUNO-583,2019,5.0,6,0,Quartzo,5.0,0,4.333333333333333,0,6.513723544973545,6.25,5.625,4.375,0,5.958335,5.486078375661376,0,3.0,0,Mantido na Fase atual
ALUNO-585,2018,2.0,6,0,Quartzo,2.5,0,4.583333333333334,0,5.396249243799152,10.00002,5.0,4.166666666666667,0,6.777776666666666,5.518140515426498,0,3.0,0,Promovido de Fase
ALUNO-586,2020,2.0,3,0,Ametista,5.0,0,6.333333333333334,1,9.314954051796157,9.50002,7.5,6.25,1,7.5,7.454659477025898,0,3.0,0,Mantido na Fase atual
ALUNO-587,2022,0.0,1,0,Ágata,5.0,0,5.75,1,7.915343915343915,7.41668,5.625,5.625,0,6.666665,6.433069783068783,0,2.0,0,Mantido na Fase atual
ALUNO-588,2019,1.0,2,0,Ametista,5.0,0,7.0,1,9.48611111111111,8.500020000000001,5.625,5.9375,1,7.5,7.303474222222222,0,2.0,0,Mantido na Fase atual
ALUNO-590,2022,0.0,0,0,Ametista,10.0,1,8.35,1,7.674242424242425,9.000020000000001,8.125,4.6875,0,6.75,7.736100484848485,0,2.0,0,Mantido na Fase atual
ALUNO-591,2022,1.0,1,0,Topázio,10.0,1,7.75,1,9.62962962962963,8.000020000000001,7.5,6.25,1,7.5,8.150927925925927,0,3.0,0,Mantido na Fase atual
ALUNO-592,2022,3.0,7,0,Quartzo,2.5,0,1.111111111111111,0,3.359047202797203,7.91667,5.0,4.0625,0,4.2916625,3.700281162781663,0,4.0,0,Mantido na Fase atual
ALUNO-593,2022,5.0,7,0,Ágata,5.0,0,4.833333333333333,0,6.637362637362637,8.33334,7.5,6.71875,0,6.2916725,6.307682694139194,0,4.0,0,Mantido na Fase atual
ALUNO-594,2020,1.0,3,0,Topázio,5.0,1,9.166666666666666,1,9.217813051146384,9.000020000000001,7.5,5.833333333333334,1,8.555563333333334,8.12134394356261,1,3.0,1,Promovido de Fase
ALUNO-595,2021,1.0,0,0,Ametista,10.0,0,5.666666666666666,1,9.66988727858293,9.000020000000001,7.5,5.625,0,7.166659999999999,7.71314478904992,0,3.0,0,Mantido na Fase atual
ALUNO-600,2022,0.0,2,0,Ágata,5.0,0,7.15,1,8.597883597883596,9.000020000000001,5.0,3.75,0,6.583325,6.741243719576721,0,2.0,0,Mantido na Fase atual
ALUNO-602,2019,1.0,3,0,Quartzo,5.0,0,2.25,0,3.838441890166029,9.50002,5.0,4.375,0,6.833325,4.971855378033206,0,2.0,0,Promovido de Fase
ALUNO-603,2018,2.0,4,0,Quartzo,5.0,0,2.333333333333333,1,8.61111111111111,9.50002,5.0,3.333333333333333,0,5.444436666666668,5.561111555555557,0,3.0,0,Mantido na Fase atual
ALUNO-607,2022,4.0,5,0,Ágata,5.0,0,5.0,0,6.52991452991453,9.16668,7.5,6.25,0,6.1250025,6.322651405982906,0,4.0,0,Mantido na Fase atual
ALUNO-608,2017,5.0,6,0,Ágata,5.0,0,7.466666666666666,1,7.560897435897437,7.08333,5.625,5.0,0,6.500005,6.576346820512821,0,3.0,0,Promovido de Fase
ALUNO-610,2021,5.0,7,0,Quartzo,5.0,0,3.011111111111111,0,5.948412698412699,5.0,7.5,5.416666666666667,0,7.291665,5.54190442857143,0,3.0,1,Mantido na Fase atual
ALUNO-612,2022,1.0,4,0,Quartzo,2.5,0,2.5,1,7.75925925925926,10.00002,6.875,4.375,0,5.0,5.426853851851853,0,2.0,0,Mantido na Fase atual
ALUNO-613,2018,2.0,2,0,Ágata,10.0,0,3.083333333333333,0,7.233445566778901,9.000020000000001,5.0,6.458333333333334,1,7.777776666666667,6.664746446689114,0,3.0,0,Mantido na Fase atual
ALUNO-615,2019,1.0,2,0,Topázio,5.0,1,8.916666666666668,1,9.03230203080278,10.00002,7.5,6.875,1,9.05556,8.33840773949389,1,3.0,1,Mantido na Fase atual
ALUNO-617,2021,1.0,1,0,Ametista,10.0,0,6.833333333333334,1,8.784832451499119,8.500020000000001,7.5,6.041666666666667,0,7.333333333333333,7.794468490299825,0,3.0,0,Mantido na Fase atual
ALUNO-621,2022,0.0,2,0,Ágata,5.0,0,7.1,0,6.238095238095238,9.50002,7.5,5.0,0,6.333325,6.634286047619048,0,2.0,0,Mantido na Fase atual
ALUNO-622,2018,3.0,4,0,Quartzo,5.0,0,0.8888888888888888,0,2.816666666666667,9.16668,7.5,5.9375,0,3.875,4.276529111111112,0,4.0,0,Mantido na Fase atual
ALUNO-623,2022,3.0,3,0,Ametista,10.0,0,5.222222222222222,1,7.749258893280633,9.16668,7.5,6.875,1,7.5,7.448464223100571,0,3.0,0,Promovido de Fase
ALUNO-624,2019,4.0,7,0,Quartzo,2.5,0,1.444444444444444,0,3.536931818181818,7.08334,5.0,5.0,0,3.916675,3.737944252525253,0,4.0,0,Mantido na Fase atual
ALUNO-628,2021,0.0,2,0,Topázio,5.0,1,8.75,1,9.16289592760181,9.000020000000001,7.5,6.5625,1,8.916665,8.172164185520362,1,2.0,0,Promovido de Fase
ALUNO-632,2021,1.0,2,0,Quartzo,5.0,0,1.25,1,7.583333333333333,7.41668,7.5,6.041666666666667,0,7.277776666666666,5.818056666666667,0,3.0,0,Mantido na Fase atual
ALUNO-633,2022,1.0,2,0,Ágata,5.0,1,7.5,0,7.189847189847191,9.50002,5.0,5.833333333333334,0,6.94444,6.860192771302772,0,3.0,0,Mantido na Fase atual
ALUNO-634,2018,2.0,4,1,Quartzo,5.0,0,2.916666666666667,0,5.833333333333334,8.000020000000001,3.75,4.791666666666667,0,6.722216666666666,5.248612,0,3.0,0,Mantido na Fase atual
ALUNO-637,2022,2.0,3,0,Ágata,5.0,0,3.75,1,9.388888888888888,9.000020000000001,7.5,6.458333333333334,1,7.5,6.923613111111111,0,3.0,0,Mantido na Fase atual
ALUNO-638,2019,3.0,5,0,Quartzo,5.0,0,1.777777777777778,0,3.63610347985348,9.16668,5.0,5.625,0,3.75,4.311944251526252,0,4.0,0,Mantido na Fase atual
ALUNO-641,2022,2.0,3,0,Ágata,5.0,0,4.083333333333333,0,6.741021324354657,9.50002,7.5,6.041666666666666,0,6.722219999999999,6.313483598204265,0,3.0,0,Mantido na Fase atual
ALUNO-642,2019,1.0,2,0,Ágata,5.0,1,9.083333333333332,1,9.365317341329336,0.0,5.0,6.458333333333334,1,8.055553333333334,6.946674134932534,0,3.0,1,Mantido na Fase atual
ALUNO-643,2022,0.0,1,0,Topázio,5.0,1,8.166666666666668,1,9.351432880844644,10.00002,7.5,6.5625,1,8.25,8.059871909502263,0,2.0,0,Promovido de Fase
ALUNO-644,2018,3.0,3,1,Topázio,10.0,1,8.111111111111112,1,8.310738968633705,9.16668,6.25,8.90625,1,8.6250025,8.441663515948964,1,4.0,0,Promovido de Fase
ALUNO-645,2020,1.0,2,0,Quartzo,5.0,0,1.166666666666666,0,4.015594541910332,9.50002,7.5,4.166666666666666,0,5.44444,4.742008908382067,0,3.0,0,Mantido na Fase atual
ALUNO-647,2018,2.0,3,0,Ametista,5.0,0,6.916666666666666,1,8.945807279140613,9.50002,5.0,6.666666666666666,1,7.888890000000001,7.366941455828123,0,3.0,0,Promovido de Fase
ALUNO-649,2022,3.0,4,0,Ametista,5.0,0,6.444444444444444,1,10.0,8.75001,6.875,8.125,1,8.66667,7.897223888888889,1,3.0,1,Mantido na Fase + Bolsa
ALUNO-650,2022,0.0,2,0,Ágata,5.0,0,6.083333333333334,1,8.378582202111614,8.000020000000001,7.5,5.625,0,7.083325,6.92155010708899,0,2.0,0,Mantido na Fase atual
ALUNO-651,2022,1.0,3,0,Quartzo,5.0,0,2.916666666666667,0,4.083652618135376,9.000020000000001,7.5,5.0,0,5.916665,5.233398856960409,0,2.0,0,Promovido de Fase
ALUNO-652,2022,2.0,3,0,Ágata,5.0,0,4.933333333333334,0,7.462653288740245,7.41668,5.0,5.625,0,6.499996666666665,6.083364657748049,0,3.0,0,Mantido na Fase atual
ALUNO-654,2022,2.0,3,0,Ágata,5.0,0,6.25,1,7.871387871387871,7.00002,7.5,6.458333333333334,0,7.277776666666666,6.875668240944242,0,3.0,0,Mantido na Fase atual
ALUNO-656,2022,0.0,1,0,Topázio,5.0,1,9.583333333333332,1,9.345479082321187,10.00002,7.5,5.9375,1,9.416675,8.512849483130905,1,2.0,1,Promovido de Fase
ALUNO-657,2019,3.0,3,1,Topázio,10.0,0,6.777777777777778,1,9.544534412955466,9.16668,8.75,8.75,1,8.458335,8.622797438146648,1,4.0,0,Promovido de Fase
ALUNO-658,2021,0.0,2,0,Quartzo,5.0,0,2.833333333333333,0,6.03842940685046,10.00002,7.5,5.3125,0,7.166665,5.98893754803676,0,2.0,0,Mantido na Fase atual
ALUNO-662,2022,1.0,2,0,Topázio,5.0,1,9.25,1,9.62962962962963,9.50002,7.5,6.25,1,7.5,8.100927925925927,0,3.0,0,Mantido na Fase atual
ALUNO-663,2018,2.0,3,0,Quartzo,5.0,0,4.5,0,4.984593837535014,5.83334,7.5,4.375,0,6.055553333333335,5.378863434173669,0,3.0,0,Promovido de Fase
ALUNO-664,2019,6.0,7,1,Topázio,5.0,1,8.011111111111111,1,9.485054347826086,10.00002,9.375,9.0625,1,10.00001,8.842987091787439,1,4.0,0,Promovido de Fase + Bolsa
ALUNO-665,2022,0.0,1,0,Ametista,5.0,0,7.0,1,9.473684210526317,9.50002,7.5,5.625,0,7.41666,7.540570842105263,0,2.0,0,Mantido na Fase atual
ALUNO-667,2022,3.0,4,0,Ágata,5.0,0,4.0,0,7.25,6.25,7.5,7.5,0,6.1249925,6.0999985,0,4.0,0,Mantido na Fase atual
ALUNO-668,2020,2.0,3,0,Ágata,5.0,0,5.25,0,7.324793465144342,9.000020000000001,7.5,6.041666666666667,0,6.944443333333333,6.658016026362202,0,3.0,0,Mantido na Fase atual
ALUNO-669,2022,1.0,3,0,Ágata,5.0,0,1.916666666666666,1,9.02777777777778,9.000020000000001,6.875,5.0,0,6.249995,6.026389888888889,0,2.0,0,Mantido na Fase atual
